0.887967	0.71456
0.038301	0.963256
0.133396	0.022279
0.60799	0.895383
0.514481	0.72042
0.862026	0.90051
0.901517	0.283609
0.266549	0.606006
0.044679	0.413709
0.536302	0.75985
0.319407	0.554949
0.649098	0.265053
0.712668	0.498093
0.358379	0.170843
0.509873	0.947417
0.433576	0.445387
0.812494	0.660817
0.442183	0.366192
0.669942	0.909879
0.810572	0.269051
0.915494	0.325755
0.119175	0.100406
0.116245	0.996124
0.529466	0.874386
0.506851	0.049654
0.058229	0.519181
0.197851	0.401807
0.43498	0.955718
0.504257	0.138707
0.401715	0.222755
