34.9479	-96.5262
35.1753	-82.186
35.2564	-95.1241
47.4287	-111.51
38.1944	-95.7455
39.8825	-76.7121
39.3942	-75.6927
39.7503	-105.062
40.5576	-90.675
52.1993	-174.213
39.5218	-85.7763
43.3726	-72.5155
30.6196	-92.7641
40.2912	-90.9171
41.9308	-88.9656
37.295	-87.1286
31.0685	-97.6555
39.0392	-95.6895
47.2337	-119.852
29.5876	-90.7161
42.7732	-73.7031
61.8185	-147.715
46.4737	-93.9019
38.5157	-90.208
38.3998	-82.5786
40.8014	-92.8883
32.5441	-98.366
43.3211	-92.8703
45.0609	-92.959
25.5609	-80.3834
41.3272	-75.7753
34.2568	-78.0048
31.8018	-106.425
48.1153	-122.315
42.332	-122.862
37.5589	-94.5205
38.9794	-92.9909
39.8275	-120.404
42.711	-92.5835
47.57	-122.653
41.4034	-73.4607
28.2024	-80.604
43.1727	-97.0808
46.2409	-116.623
41.6308	-78.0936
34.774	-90.7651
38.7354	-77.2036
41.5389	-85.5401
39.4894	-96.169
47.5172	-92.5414
35.194	-97.9539
46.3196	-117.978
33.3872	-104.528
41.8465	-94.3074
40.5875	-86.6716
31.266	-88.0315
38.7361	-85.0602
41.4208	-76.492
44.6805	-73.5026
40.8122	-79.5299
34.7308	-87.7029
40.927	-77.5171
40.466	-109.581
33.3727	-95.6892
40.3044	-82.6956
31.9432	-81.1066
37.5454	-77.3285
39.9627	-76.728
25.882	-80.1809
41.6618	-70.162
35.6158	-114.261
40.8729	-75.7364
35.0773	-92.2126
39.3365	-82.9838
46.1691	-123.927
37.9618	-120.237
40.1594	-74.3229
42.1765	-96.7002
39.0907	-111.133
35.7203	-79.1764
42.5741	-88.1052
37.9628	-98.601
43.7567	-122.505
40.4143	-91.1335
36.7261	-120.059
33.6167	-117.898
40.6017	-75.3964
37.5483	-121.201
37.5004	-88.587
40.539	-80.1807
41.9869	-89.5771
35.5348	-94.8326
29.9083	-96.875
35.3676	-117.654
38.0267	-122.03
41.927	-72.6469
36.9323	-93.498
34.0376	-83.2139
48.5352	-97.6368
40.9053	-73.0486
