41.0	37.0	6.0	1.0	0.0	13.0	24.0	31.0	46.0	21.0	5.0	1.0	2.0	35.0	131.0	73.0	5.0	1.0	3.0	6.0	49.0	90.0	95.0	18.0	5.0	0.0	1.0	3.0	56.0	34.0	6.0	8.0	1.0	37.0	26.0	3.0	52.0	131.0	44.0	5.0	6.0	0.0	0.0	0.0	3.0	57.0	131.0	39.0	104.0	0.0	0.0	0.0	7.0	13.0	103.0	115.0	22.0	0.0	0.0	2.0	89.0	63.0	2.0	19.0	0.0	1.0	1.0	6.0	87.0	131.0	4.0	0.0	34.0	20.0	4.0	0.0	4.0	18.0	37.0	11.0	131.0	40.0	0.0	0.0	8.0	0.0	6.0	32.0	37.0	3.0	1.0	32.0	122.0	5.0	0.0	8.0	0.0	18.0	8.0	33.0	43.0	6.0	0.0	0.0	6.0	131.0	75.0	5.0	1.0	0.0	0.0	0.0	70.0	98.0	23.0	2.0	1.0	0.0	0.0	0.0	15.0	2.0	1.0	16.0	51.0	0.0	0.0	0.0
41.0	125.0	30.0	0.0	0.0	0.0	0.0	3.0	26.0	125.0	71.0	34.0	2.0	0.0	0.0	0.0	0.0	17.0	98.0	27.0	2.0	0.0	0.0	0.0	2.0	73.0	47.0	0.0	0.0	0.0	0.0	0.0	125.0	30.0	0.0	0.0	0.0	4.0	10.0	48.0	125.0	46.0	56.0	12.0	0.0	0.0	5.0	27.0	1.0	29.0	125.0	11.0	0.0	0.0	6.0	7.0	0.0	43.0	56.0	0.0	0.0	4.0	10.0	0.0	125.0	1.0	0.0	2.0	2.0	5.0	26.0	102.0	87.0	0.0	0.0	0.0	0.0	0.0	125.0	125.0	2.0	0.0	0.0	0.0	0.0	2.0	125.0	77.0	0.0	0.0	0.0	0.0	0.0	6.0	87.0	28.0	7.0	39.0	14.0	0.0	0.0	6.0	25.0	30.0	39.0	89.0	5.0	0.0	0.0	1.0	55.0	93.0	14.0	10.0	0.0	0.0	1.0	9.0	81.0	62.0	3.0	0.0	0.0	0.0	0.0	4.0	65.0	37.0
0.0	1.0	2.0	3.0	14.0	98.0	12.0	1.0	0.0	2.0	5.0	20.0	26.0	115.0	115.0	6.0	62.0	21.0	37.0	35.0	5.0	16.0	100.0	102.0	32.0	23.0	37.0	1.0	6.0	10.0	19.0	37.0	0.0	2.0	5.0	11.0	78.0	92.0	13.0	2.0	3.0	7.0	11.0	49.0	115.0	73.0	11.0	3.0	115.0	72.0	8.0	10.0	4.0	6.0	11.0	57.0	54.0	19.0	5.0	41.0	24.0	35.0	59.0	49.0	1.0	8.0	62.0	44.0	62.0	17.0	7.0	4.0	2.0	14.0	115.0	115.0	21.0	7.0	2.0	3.0	112.0	114.0	115.0	25.0	2.0	2.0	0.0	7.0	55.0	34.0	18.0	72.0	29.0	41.0	4.0	6.0	12.0	6.0	15.0	16.0	19.0	12.0	32.0	27.0	38.0	9.0	40.0	30.0	24.0	2.0	10.0	31.0	30.0	26.0	44.0	12.0	29.0	26.0	5.0	6.0	1.0	4.0	6.0	0.0	44.0	115.0	7.0	0.0
2.0	14.0	43.0	52.0	12.0	2.0	8.0	4.0	12.0	63.0	63.0	33.0	11.0	4.0	20.0	29.0	17.0	23.0	48.0	106.0	40.0	10.0	5.0	8.0	115.0	24.0	6.0	21.0	8.0	0.0	0.0	23.0	15.0	38.0	76.0	49.0	4.0	1.0	0.0	4.0	15.0	90.0	115.0	60.0	17.0	1.0	0.0	1.0	4.0	28.0	66.0	115.0	114.0	26.0	0.0	0.0	115.0	2.0	3.0	57.0	77.0	3.0	0.0	78.0	27.0	23.0	13.0	35.0	33.0	2.0	6.0	22.0	17.0	7.0	20.0	14.0	27.0	57.0	71.0	33.0	1.0	3.0	11.0	43.0	103.0	96.0	42.0	0.0	115.0	9.0	7.0	34.0	104.0	16.0	1.0	39.0	8.0	0.0	0.0	24.0	88.0	14.0	7.0	18.0	15.0	1.0	0.0	8.0	68.0	86.0	115.0	36.0	43.0	31.0	5.0	15.0	13.0	40.0	38.0	40.0	50.0	8.0	8.0	36.0	43.0	12.0	1.0	11.0
7.0	4.0	16.0	14.0	0.0	0.0	0.0	0.0	8.0	7.0	18.0	4.0	0.0	0.0	0.0	0.0	133.0	4.0	2.0	0.0	0.0	0.0	0.0	36.0	133.0	5.0	1.0	0.0	0.0	0.0	0.0	33.0	2.0	1.0	22.0	24.0	0.0	0.0	1.0	10.0	2.0	3.0	24.0	44.0	0.0	0.0	0.0	2.0	133.0	14.0	9.0	9.0	0.0	0.0	0.0	20.0	133.0	3.0	0.0	0.0	0.0	0.0	0.0	52.0	4.0	24.0	19.0	9.0	1.0	0.0	0.0	3.0	7.0	86.0	133.0	15.0	0.0	0.0	0.0	1.0	58.0	61.0	133.0	39.0	0.0	0.0	0.0	3.0	133.0	19.0	18.0	13.0	0.0	0.0	9.0	91.0	40.0	33.0	12.0	15.0	2.0	0.0	0.0	1.0	133.0	133.0	88.0	1.0	0.0	0.0	0.0	15.0	19.0	40.0	133.0	114.0	0.0	0.0	0.0	7.0	3.0	2.0	46.0	133.0	2.0	0.0	8.0	23.0
15.0	18.0	62.0	109.0	4.0	0.0	0.0	0.0	0.0	101.0	122.0	70.0	4.0	0.0	0.0	0.0	17.0	122.0	122.0	33.0	25.0	1.0	0.0	1.0	18.0	73.0	18.0	4.0	4.0	9.0	5.0	2.0	66.0	11.0	13.0	19.0	7.0	44.0	36.0	29.0	62.0	109.0	49.0	18.0	23.0	42.0	20.0	13.0	25.0	42.0	10.0	19.0	100.0	71.0	13.0	13.0	19.0	4.0	0.0	0.0	5.0	52.0	26.0	10.0	54.0	0.0	0.0	0.0	0.0	58.0	88.0	67.0	122.0	13.0	16.0	18.0	37.0	36.0	22.0	122.0	12.0	7.0	24.0	37.0	95.0	61.0	21.0	8.0	19.0	16.0	12.0	5.0	5.0	17.0	14.0	8.0	27.0	1.0	2.0	3.0	6.0	9.0	14.0	29.0	122.0	20.0	12.0	6.0	23.0	18.0	16.0	74.0	64.0	36.0	29.0	22.0	117.0	37.0	14.0	0.0	24.0	39.0	71.0	5.0	0.0	0.0	0.0	0.0
5.0	0.0	0.0	0.0	7.0	87.0	68.0	11.0	45.0	42.0	47.0	20.0	19.0	33.0	9.0	12.0	7.0	19.0	89.0	103.0	6.0	7.0	2.0	1.0	9.0	17.0	21.0	20.0	3.0	5.0	19.0	5.0	50.0	3.0	0.0	0.0	6.0	56.0	57.0	30.0	136.0	73.0	11.0	7.0	1.0	8.0	7.0	30.0	28.0	24.0	31.0	109.0	61.0	99.0	11.0	5.0	6.0	37.0	20.0	35.0	28.0	18.0	6.0	15.0	113.0	4.0	0.0	0.0	5.0	35.0	20.0	54.0	136.0	19.0	0.0	0.0	1.0	89.0	99.0	110.0	17.0	4.0	0.0	0.0	10.0	136.0	136.0	40.0	31.0	3.0	0.0	0.0	5.0	26.0	33.0	108.0	33.0	1.0	0.0	0.0	0.0	4.0	10.0	71.0	39.0	19.0	8.0	1.0	1.0	35.0	76.0	61.0	16.0	37.0	55.0	7.0	4.0	52.0	32.0	10.0	35.0	23.0	3.0	0.0	1.0	8.0	18.0	28.0
0.0	0.0	0.0	0.0	0.0	99.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	76.0	125.0	29.0	8.0	0.0	0.0	0.0	0.0	38.0	125.0	65.0	33.0	0.0	0.0	0.0	0.0	0.0	14.0	54.0	4.0	0.0	0.0	0.0	0.0	125.0	100.0	16.0	5.0	0.0	0.0	0.0	0.0	94.0	125.0	44.0	111.0	0.0	0.0	0.0	0.0	35.0	112.0	116.0	125.0	0.0	0.0	0.0	0.0	0.0	2.0	81.0	2.0	0.0	0.0	0.0	0.0	44.0	44.0	11.0	6.0	2.0	0.0	0.0	0.0	55.0	68.0	7.0	125.0	15.0	0.0	0.0	0.0	9.0	19.0	57.0	125.0	16.0	0.0	0.0	0.0	2.0	0.0	48.0	0.0	0.0	0.0	0.0	2.0	17.0	6.0	0.0	17.0	7.0	0.0	0.0	0.0	7.0	7.0	5.0	125.0	40.0	0.0	0.0	0.0	0.0	0.0	2.0	125.0	41.0	0.0	0.0	0.0	4.0	1.0	0.0
14.0	0.0	0.0	0.0	0.0	3.0	18.0	48.0	73.0	45.0	0.0	0.0	3.0	10.0	17.0	40.0	25.0	63.0	3.0	5.0	28.0	71.0	6.0	2.0	6.0	16.0	14.0	31.0	24.0	33.0	6.0	1.0	68.0	9.0	0.0	0.0	0.0	6.0	25.0	51.0	122.0	49.0	3.0	1.0	12.0	22.0	7.0	43.0	29.0	23.0	4.0	1.0	39.0	122.0	22.0	8.0	25.0	30.0	6.0	1.0	13.0	114.0	21.0	4.0	74.0	4.0	0.0	0.0	0.0	18.0	49.0	66.0	122.0	51.0	2.0	0.0	22.0	122.0	40.0	82.0	33.0	13.0	2.0	0.0	36.0	122.0	103.0	11.0	14.0	10.0	2.0	0.0	25.0	122.0	65.0	3.0	25.0	0.0	0.0	0.0	0.0	15.0	72.0	59.0	73.0	0.0	0.0	0.0	12.0	83.0	66.0	122.0	9.0	15.0	5.0	2.0	15.0	114.0	94.0	12.0	6.0	35.0	6.0	1.0	8.0	48.0	38.0	7.0
2.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	17.0	39.0	3.0	0.0	0.0	6.0	33.0	0.0	1.0	42.0	15.0	0.0	0.0	59.0	140.0	0.0	0.0	2.0	1.0	0.0	0.0	105.0	105.0	47.0	15.0	0.0	0.0	0.0	0.0	0.0	1.0	112.0	140.0	109.0	11.0	0.0	0.0	0.0	0.0	0.0	24.0	140.0	140.0	0.0	0.0	4.0	7.0	0.0	0.0	85.0	140.0	0.0	0.0	41.0	25.0	99.0	5.0	0.0	0.0	0.0	0.0	0.0	6.0	140.0	53.0	4.0	1.0	0.0	0.0	0.0	27.0	9.0	8.0	35.0	37.0	0.0	0.0	2.0	1.0	0.0	1.0	73.0	134.0	0.0	0.0	1.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	140.0	0.0	0.0	0.0	1.0	1.0	0.0	83.0	16.0	0.0	0.0	1.0	26.0	33.0	41.0	13.0	0.0	0.0	1.0	1.0	1.0	7.0	46.0	29.0
